0.7731241786346444	0.0
0.44985308321466716	7.5
0.30138413178805507	17.5
0.22921324943821939	30.0
0.1884279096603744	50.0
0.16175747598147522	40.0
0.14266166408268266	60.0
0.12708018337371657	65.0
0.11425807315959781	60.0
0.1035719498919952	60.0
0.09592405630893523	62.5
0.089740267630534	60.0
0.08415162669348396	65.0
0.07866855096401314	65.0
0.07385616685799454	67.5
0.0698521323950714	70.0
0.06582006050084382	65.0
0.06307635677317706	70.0
0.05909737728235639	70.0
0.05622057901411793	72.5
0.053614138222684765	72.5
0.05224560605570253	72.5
0.049520177424294105	72.5
0.04709663887389939	70.0
0.0456740904261946	75.0
0.04351972493460766	72.5
0.04156011281795649	72.5
0.040830329980717096	77.5
0.03905576927655789	75.0
0.03711823721288166	75.0
0.0362800290035824	77.5
0.03468394267774851	75.0
0.0339627896232524	75.0
0.03211432459563851	77.5
0.031611642873855914	77.5
0.030426088837717358	80.0
0.02862763546675952	80.0
0.028410045562582628	80.0
0.027458003049200288	77.5
0.02684574658346752	80.0
0.02602137920440911	77.5
0.024481026379528172	77.5
0.024361828928070924	80.0
0.023821015130485772	80.0
0.02320258774917025	80.0
0.02276854201035201	82.5
0.021700691768483736	82.5
0.021528025002568195	80.0
0.021329086803936703	80.0
0.02077764589066441	82.5
0.020326898204074396	82.5
0.01977471484334981	82.5
0.01934407591252619	82.5
0.018879309594858073	82.5
0.01847973621200837	82.5
0.018124627562618335	82.5
0.01770830305220885	82.5
0.01743232968821386	82.5
0.01689628766192893	82.5
0.01677704212718176	82.5
0.016493477311000846	82.5
0.016046089423275796	82.5
0.015911367713940305	82.5
0.01550058974966434	82.5
0.01521539088740174	82.5
0.014911933007249693	82.5
0.014531057876154387	82.5
0.014453669825614008	82.5
0.0140650758378528	82.5
0.013796867198221712	82.5
0.013601481821306228	82.5
0.013388685084979682	82.5
0.013045856696310268	82.5
0.012769847404864781	82.5
0.0126502329844092	82.5
0.012311648195254576	82.5
0.012149671412575686	82.5
0.012100977280008304	82.5
0.01189616906916138	82.5
0.011731135185929236	82.5
0.011627616018321974	82.5
0.011409091997941215	82.5
0.011248752058952849	82.5
0.011044715638495605	82.5
0.011127116089960708	82.5
0.010904461876763229	82.5
0.010773660327207907	82.5
0.010589059604520478	82.5
0.010370339969481616	82.5
0.010393438280468601	82.5
0.01022998962966491	82.5
0.010071915460991475	82.5
0.010099871622741282	82.5
0.009947799952501108	82.5
0.00986736512374833	82.5
0.009745182564790346	82.5
0.009495309126686328	82.5
0.009561456609655216	82.5
0.009481860876473343	82.5
0.009328316775372764	82.5
0.009261258438580838	82.5
0.009192073078836373	82.5
0.00905962669525924	82.5
0.008950421300913355	82.5
0.008955373003735539	82.5
0.008926844687239007	82.5
